datetime,ltc,ds
2021-08-31 00:00:00,166.82,2021-08-31 00:00:00
2021-08-31 01:00:00,167.13,2021-08-31 01:00:00
2021-08-31 02:00:00,167.34,2021-08-31 02:00:00
2021-08-31 03:00:00,169.14,2021-08-31 03:00:00
2021-08-31 04:00:00,168.86,2021-08-31 04:00:00
2021-08-31 05:00:00,169.11,2021-08-31 05:00:00
2021-08-31 06:00:00,168.37,2021-08-31 06:00:00
2021-08-31 07:00:00,172.15,2021-08-31 07:00:00
2021-08-31 08:00:00,172.89,2021-08-31 08:00:00
2021-08-31 09:00:00,171.09,2021-08-31 09:00:00
2021-08-31 10:00:00,170.54,2021-08-31 10:00:00
2021-08-31 11:00:00,174.77,2021-08-31 11:00:00
2021-08-31 12:00:00,173.65,2021-08-31 12:00:00
2021-08-31 13:00:00,173.93,2021-08-31 13:00:00
2021-08-31 14:00:00,169.69,2021-08-31 14:00:00
2021-08-31 15:00:00,170.98,2021-08-31 15:00:00
2021-08-31 16:00:00,172.41,2021-08-31 16:00:00
2021-08-31 17:00:00,171.75,2021-08-31 17:00:00
2021-08-31 18:00:00,174.17,2021-08-31 18:00:00
2021-08-31 19:00:00,173.25,2021-08-31 19:00:00
2021-08-31 20:00:00,171.77,2021-08-31 20:00:00
2021-08-31 21:00:00,170.8,2021-08-31 21:00:00
2021-08-31 22:00:00,170.92,2021-08-31 22:00:00
2021-08-31 23:00:00,171.65,2021-08-31 23:00:00
2021-09-01 00:00:00,169.35,2021-09-01 00:00:00
2021-09-01 01:00:00,171.03,2021-09-01 01:00:00
2021-09-01 02:00:00,171.82,2021-09-01 02:00:00
2021-09-01 03:00:00,172.12,2021-09-01 03:00:00
2021-09-01 04:00:00,172.4,2021-09-01 04:00:00
2021-09-01 05:00:00,173.65,2021-09-01 05:00:00
2021-09-01 06:00:00,172.71,2021-09-01 06:00:00
2021-09-01 07:00:00,172.63,2021-09-01 07:00:00
2021-09-01 08:00:00,174.04,2021-09-01 08:00:00
2021-09-01 09:00:00,174.75,2021-09-01 09:00:00
2021-09-01 10:00:00,174.14,2021-09-01 10:00:00
2021-09-01 11:00:00,174.68,2021-09-01 11:00:00
2021-09-01 12:00:00,174.47,2021-09-01 12:00:00
2021-09-01 13:00:00,174.45,2021-09-01 13:00:00
2021-09-01 14:00:00,175.01,2021-09-01 14:00:00
2021-09-01 15:00:00,176.86,2021-09-01 15:00:00
2021-09-01 16:00:00,179.53,2021-09-01 16:00:00
2021-09-01 17:00:00,178.93,2021-09-01 17:00:00
2021-09-01 18:00:00,179.1,2021-09-01 18:00:00
2021-09-01 19:00:00,179.12,2021-09-01 19:00:00
2021-09-01 20:00:00,180.28,2021-09-01 20:00:00
2021-09-01 21:00:00,181.8,2021-09-01 21:00:00
2021-09-01 22:00:00,181.16,2021-09-01 22:00:00
2021-09-01 23:00:00,181.23,2021-09-01 23:00:00
2021-09-02 00:00:00,180.3,2021-09-02 00:00:00
2021-09-02 01:00:00,182.68,2021-09-02 01:00:00
2021-09-02 02:00:00,182.63,2021-09-02 02:00:00
2021-09-02 03:00:00,182.35,2021-09-02 03:00:00
2021-09-02 04:00:00,182.45,2021-09-02 04:00:00
2021-09-02 05:00:00,182.69,2021-09-02 05:00:00
2021-09-02 06:00:00,184.73,2021-09-02 06:00:00
2021-09-02 07:00:00,182.83,2021-09-02 07:00:00
2021-09-02 08:00:00,183.32,2021-09-02 08:00:00
2021-09-02 09:00:00,182.63,2021-09-02 09:00:00
2021-09-02 10:00:00,184.76,2021-09-02 10:00:00
2021-09-02 11:00:00,186.87,2021-09-02 11:00:00
2021-09-02 12:00:00,185.29,2021-09-02 12:00:00
2021-09-02 13:00:00,185.46,2021-09-02 13:00:00
2021-09-02 14:00:00,181.6,2021-09-02 14:00:00
2021-09-02 15:00:00,182.58,2021-09-02 15:00:00
2021-09-02 16:00:00,184.46,2021-09-02 16:00:00
2021-09-02 17:00:00,185.18,2021-09-02 17:00:00
2021-09-02 18:00:00,185.1,2021-09-02 18:00:00
2021-09-02 19:00:00,185.89,2021-09-02 19:00:00
2021-09-02 20:00:00,187.63,2021-09-02 20:00:00
2021-09-02 21:00:00,187.48,2021-09-02 21:00:00
2021-09-02 22:00:00,186.61,2021-09-02 22:00:00
2021-09-02 23:00:00,183.56,2021-09-02 23:00:00
2021-09-03 00:00:00,181.34,2021-09-03 00:00:00
2021-09-03 01:00:00,181.49,2021-09-03 01:00:00
2021-09-03 02:00:00,184.0,2021-09-03 02:00:00
2021-09-03 03:00:00,185.79,2021-09-03 03:00:00
2021-09-03 04:00:00,187.42,2021-09-03 04:00:00
2021-09-03 05:00:00,186.38,2021-09-03 05:00:00
2021-09-03 06:00:00,185.6,2021-09-03 06:00:00
2021-09-03 07:00:00,183.83,2021-09-03 07:00:00
2021-09-03 08:00:00,188.01,2021-09-03 08:00:00
2021-09-03 09:00:00,191.31,2021-09-03 09:00:00
2021-09-03 10:00:00,190.26,2021-09-03 10:00:00
2021-09-03 11:00:00,195.53,2021-09-03 11:00:00
2021-09-03 12:00:00,197.59,2021-09-03 12:00:00
2021-09-03 13:00:00,199.67,2021-09-03 13:00:00
2021-09-03 14:00:00,205.04,2021-09-03 14:00:00
2021-09-03 15:00:00,206.64,2021-09-03 15:00:00
2021-09-03 16:00:00,207.22,2021-09-03 16:00:00
2021-09-03 17:00:00,213.42,2021-09-03 17:00:00
2021-09-03 18:00:00,216.87,2021-09-03 18:00:00
2021-09-03 19:00:00,214.81,2021-09-03 19:00:00
2021-09-03 20:00:00,212.59,2021-09-03 20:00:00
2021-09-03 21:00:00,213.56,2021-09-03 21:00:00
2021-09-03 22:00:00,208.69,2021-09-03 22:00:00
2021-09-03 23:00:00,213.15,2021-09-03 23:00:00
2021-09-04 00:00:00,213.96,2021-09-04 00:00:00
2021-09-04 01:00:00,209.88,2021-09-04 01:00:00
2021-09-04 02:00:00,213.01,2021-09-04 02:00:00
2021-09-04 03:00:00,213.49,2021-09-04 03:00:00
2021-09-04 04:00:00,211.32,2021-09-04 04:00:00
2021-09-04 05:00:00,211.75,2021-09-04 05:00:00
2021-09-04 06:00:00,213.89,2021-09-04 06:00:00
2021-09-04 07:00:00,214.54,2021-09-04 07:00:00
2021-09-04 08:00:00,223.15,2021-09-04 08:00:00
2021-09-04 09:00:00,221.18,2021-09-04 09:00:00
2021-09-04 10:00:00,215.88,2021-09-04 10:00:00
2021-09-04 11:00:00,217.31,2021-09-04 11:00:00
2021-09-04 12:00:00,219.81,2021-09-04 12:00:00
2021-09-04 13:00:00,219.94,2021-09-04 13:00:00
2021-09-04 14:00:00,218.02,2021-09-04 14:00:00
2021-09-04 15:00:00,216.5,2021-09-04 15:00:00
2021-09-04 16:00:00,213.46,2021-09-04 16:00:00
2021-09-04 17:00:00,214.27,2021-09-04 17:00:00
2021-09-04 18:00:00,212.17,2021-09-04 18:00:00
2021-09-04 19:00:00,210.39,2021-09-04 19:00:00
2021-09-04 20:00:00,214.02,2021-09-04 20:00:00
2021-09-04 21:00:00,213.96,2021-09-04 21:00:00
2021-09-04 22:00:00,212.75,2021-09-04 22:00:00
2021-09-04 23:00:00,212.06,2021-09-04 23:00:00
2021-09-05 00:00:00,216.42,2021-09-05 00:00:00
2021-09-05 01:00:00,215.8,2021-09-05 01:00:00
2021-09-05 02:00:00,217.1,2021-09-05 02:00:00
2021-09-05 03:00:00,213.34,2021-09-05 03:00:00
2021-09-05 04:00:00,214.5,2021-09-05 04:00:00
2021-09-05 05:00:00,212.93,2021-09-05 05:00:00
2021-09-05 06:00:00,214.41,2021-09-05 06:00:00
2021-09-05 07:00:00,214.65,2021-09-05 07:00:00
2021-09-05 08:00:00,218.47,2021-09-05 08:00:00
2021-09-05 09:00:00,217.2,2021-09-05 09:00:00
2021-09-05 10:00:00,216.08,2021-09-05 10:00:00
2021-09-05 11:00:00,217.86,2021-09-05 11:00:00
2021-09-05 12:00:00,220.78,2021-09-05 12:00:00
2021-09-05 13:00:00,226.01,2021-09-05 13:00:00
2021-09-05 14:00:00,225.78,2021-09-05 14:00:00
2021-09-05 15:00:00,225.24,2021-09-05 15:00:00
2021-09-05 16:00:00,226.55,2021-09-05 16:00:00
2021-09-05 17:00:00,225.35,2021-09-05 17:00:00
2021-09-05 18:00:00,224.6,2021-09-05 18:00:00
2021-09-05 19:00:00,223.11,2021-09-05 19:00:00
2021-09-05 20:00:00,225.29,2021-09-05 20:00:00
2021-09-05 21:00:00,226.09,2021-09-05 21:00:00
2021-09-05 22:00:00,225.6,2021-09-05 22:00:00
2021-09-05 23:00:00,232.29,2021-09-05 23:00:00
2021-09-06 00:00:00,228.35,2021-09-06 00:00:00
2021-09-06 01:00:00,227.06,2021-09-06 01:00:00
2021-09-06 02:00:00,224.52,2021-09-06 02:00:00
2021-09-06 03:00:00,224.53,2021-09-06 03:00:00
2021-09-06 04:00:00,226.34,2021-09-06 04:00:00
2021-09-06 05:00:00,227.3,2021-09-06 05:00:00
2021-09-06 06:00:00,228.53,2021-09-06 06:00:00
2021-09-06 07:00:00,228.85,2021-09-06 07:00:00
2021-09-06 08:00:00,228.57,2021-09-06 08:00:00
2021-09-06 09:00:00,231.08,2021-09-06 09:00:00
2021-09-06 10:00:00,231.22,2021-09-06 10:00:00
2021-09-06 11:00:00,223.31,2021-09-06 11:00:00
2021-09-06 12:00:00,221.71,2021-09-06 12:00:00
2021-09-06 13:00:00,222.47,2021-09-06 13:00:00
2021-09-06 14:00:00,223.56,2021-09-06 14:00:00
2021-09-06 15:00:00,221.62,2021-09-06 15:00:00
2021-09-06 16:00:00,221.88,2021-09-06 16:00:00
2021-09-06 17:00:00,222.46,2021-09-06 17:00:00
2021-09-06 18:00:00,222.95,2021-09-06 18:00:00
2021-09-06 19:00:00,220.21,2021-09-06 19:00:00
2021-09-06 20:00:00,222.18,2021-09-06 20:00:00
2021-09-06 21:00:00,222.46,2021-09-06 21:00:00
2021-09-06 22:00:00,220.44,2021-09-06 22:00:00
2021-09-06 23:00:00,219.53,2021-09-06 23:00:00
2021-09-07 00:00:00,215.97,2021-09-07 00:00:00
2021-09-07 01:00:00,218.37,2021-09-07 01:00:00
2021-09-07 02:00:00,219.68,2021-09-07 02:00:00
2021-09-07 03:00:00,219.06,2021-09-07 03:00:00
2021-09-07 04:00:00,219.0,2021-09-07 04:00:00
2021-09-07 05:00:00,220.41,2021-09-07 05:00:00
2021-09-07 06:00:00,216.9,2021-09-07 06:00:00
2021-09-07 07:00:00,216.8,2021-09-07 07:00:00
2021-09-07 08:00:00,210.13,2021-09-07 08:00:00
2021-09-07 09:00:00,205.16,2021-09-07 09:00:00
2021-09-07 10:00:00,207.49,2021-09-07 10:00:00
2021-09-07 11:00:00,207.18,2021-09-07 11:00:00
2021-09-07 12:00:00,207.42,2021-09-07 12:00:00
2021-09-07 13:00:00,203.54,2021-09-07 13:00:00
2021-09-07 14:00:00,184.46,2021-09-07 14:00:00
2021-09-07 15:00:00,179.16,2021-09-07 15:00:00
2021-09-07 16:00:00,186.09,2021-09-07 16:00:00
2021-09-07 17:00:00,181.8,2021-09-07 17:00:00
2021-09-07 18:00:00,180.39,2021-09-07 18:00:00
2021-09-07 19:00:00,177.61,2021-09-07 19:00:00
2021-09-07 20:00:00,177.15,2021-09-07 20:00:00
2021-09-07 21:00:00,174.09,2021-09-07 21:00:00
2021-09-07 22:00:00,178.31,2021-09-07 22:00:00
2021-09-07 23:00:00,178.36,2021-09-07 23:00:00
2021-09-08 00:00:00,179.23,2021-09-08 00:00:00
2021-09-08 01:00:00,181.15,2021-09-08 01:00:00
2021-09-08 02:00:00,180.67,2021-09-08 02:00:00
2021-09-08 03:00:00,178.56,2021-09-08 03:00:00
2021-09-08 04:00:00,182.15,2021-09-08 04:00:00
2021-09-08 05:00:00,178.96,2021-09-08 05:00:00
2021-09-08 06:00:00,172.53,2021-09-08 06:00:00
2021-09-08 07:00:00,171.92,2021-09-08 07:00:00
2021-09-08 08:00:00,177.84,2021-09-08 08:00:00
2021-09-08 09:00:00,181.95,2021-09-08 09:00:00
2021-09-08 10:00:00,181.89,2021-09-08 10:00:00
2021-09-08 11:00:00,182.32,2021-09-08 11:00:00
2021-09-08 12:00:00,182.42,2021-09-08 12:00:00
2021-09-08 13:00:00,182.78,2021-09-08 13:00:00
2021-09-08 14:00:00,179.03,2021-09-08 14:00:00
2021-09-08 15:00:00,180.91,2021-09-08 15:00:00
2021-09-08 16:00:00,183.07,2021-09-08 16:00:00
2021-09-08 17:00:00,181.38,2021-09-08 17:00:00
2021-09-08 18:00:00,183.5,2021-09-08 18:00:00
2021-09-08 19:00:00,182.37,2021-09-08 19:00:00
2021-09-08 20:00:00,180.0,2021-09-08 20:00:00
2021-09-08 21:00:00,178.42,2021-09-08 21:00:00
2021-09-08 22:00:00,181.73,2021-09-08 22:00:00
2021-09-08 23:00:00,179.57,2021-09-08 23:00:00
2021-09-09 00:00:00,182.16,2021-09-09 00:00:00
2021-09-09 01:00:00,178.93,2021-09-09 01:00:00
2021-09-09 02:00:00,177.79,2021-09-09 02:00:00
2021-09-09 03:00:00,179.46,2021-09-09 03:00:00
2021-09-09 04:00:00,180.84,2021-09-09 04:00:00
2021-09-09 05:00:00,183.52,2021-09-09 05:00:00
2021-09-09 06:00:00,183.05,2021-09-09 06:00:00
2021-09-09 07:00:00,183.34,2021-09-09 07:00:00
2021-09-09 08:00:00,184.35,2021-09-09 08:00:00
2021-09-09 09:00:00,183.32,2021-09-09 09:00:00
2021-09-09 10:00:00,181.22,2021-09-09 10:00:00
2021-09-09 11:00:00,183.28,2021-09-09 11:00:00
2021-09-09 12:00:00,183.85,2021-09-09 12:00:00
2021-09-09 13:00:00,186.15,2021-09-09 13:00:00
2021-09-09 14:00:00,186.47,2021-09-09 14:00:00
2021-09-09 15:00:00,186.44,2021-09-09 15:00:00
2021-09-09 16:00:00,186.93,2021-09-09 16:00:00
2021-09-09 17:00:00,184.51,2021-09-09 17:00:00
2021-09-09 18:00:00,183.09,2021-09-09 18:00:00
2021-09-09 19:00:00,182.1,2021-09-09 19:00:00
2021-09-09 20:00:00,180.53,2021-09-09 20:00:00
2021-09-09 21:00:00,181.38,2021-09-09 21:00:00
2021-09-09 22:00:00,181.44,2021-09-09 22:00:00
2021-09-09 23:00:00,180.24,2021-09-09 23:00:00
2021-09-10 00:00:00,183.19,2021-09-10 00:00:00
2021-09-10 01:00:00,186.39,2021-09-10 01:00:00
2021-09-10 02:00:00,184.73,2021-09-10 02:00:00
2021-09-10 03:00:00,183.93,2021-09-10 03:00:00
2021-09-10 04:00:00,183.08,2021-09-10 04:00:00
2021-09-10 05:00:00,183.85,2021-09-10 05:00:00
2021-09-10 06:00:00,181.66,2021-09-10 06:00:00
2021-09-10 07:00:00,180.0,2021-09-10 07:00:00
2021-09-10 08:00:00,179.16,2021-09-10 08:00:00
2021-09-10 09:00:00,180.97,2021-09-10 09:00:00
2021-09-10 10:00:00,181.35,2021-09-10 10:00:00
2021-09-10 11:00:00,181.4,2021-09-10 11:00:00
2021-09-10 12:00:00,181.47,2021-09-10 12:00:00
2021-09-10 13:00:00,178.91,2021-09-10 13:00:00
2021-09-10 14:00:00,172.84,2021-09-10 14:00:00
2021-09-10 15:00:00,175.96,2021-09-10 15:00:00
2021-09-10 16:00:00,175.24,2021-09-10 16:00:00
2021-09-10 17:00:00,176.83,2021-09-10 17:00:00
2021-09-10 18:00:00,177.27,2021-09-10 18:00:00
2021-09-10 19:00:00,176.43,2021-09-10 19:00:00
2021-09-10 20:00:00,173.58,2021-09-10 20:00:00
2021-09-10 21:00:00,172.82,2021-09-10 21:00:00
2021-09-10 22:00:00,172.46,2021-09-10 22:00:00
2021-09-10 23:00:00,174.13,2021-09-10 23:00:00
2021-09-11 00:00:00,175.52,2021-09-11 00:00:00
2021-09-11 01:00:00,176.44,2021-09-11 01:00:00
2021-09-11 02:00:00,176.22,2021-09-11 02:00:00
2021-09-11 03:00:00,174.8,2021-09-11 03:00:00
2021-09-11 04:00:00,176.53,2021-09-11 04:00:00
2021-09-11 05:00:00,176.52,2021-09-11 05:00:00
2021-09-11 06:00:00,176.81,2021-09-11 06:00:00
2021-09-11 07:00:00,174.94,2021-09-11 07:00:00
2021-09-11 08:00:00,176.6,2021-09-11 08:00:00
2021-09-11 09:00:00,181.75,2021-09-11 09:00:00
2021-09-11 10:00:00,182.5,2021-09-11 10:00:00
2021-09-11 11:00:00,185.15,2021-09-11 11:00:00
2021-09-11 12:00:00,184.45,2021-09-11 12:00:00
2021-09-11 13:00:00,184.75,2021-09-11 13:00:00
2021-09-11 14:00:00,184.87,2021-09-11 14:00:00
2021-09-11 15:00:00,184.21,2021-09-11 15:00:00
2021-09-11 16:00:00,184.77,2021-09-11 16:00:00
2021-09-11 17:00:00,183.57,2021-09-11 17:00:00
2021-09-11 18:00:00,184.38,2021-09-11 18:00:00
2021-09-11 19:00:00,183.25,2021-09-11 19:00:00
2021-09-11 20:00:00,182.63,2021-09-11 20:00:00
2021-09-11 21:00:00,182.05,2021-09-11 21:00:00
2021-09-11 22:00:00,178.01,2021-09-11 22:00:00
2021-09-11 23:00:00,178.42,2021-09-11 23:00:00
2021-09-12 00:00:00,177.01,2021-09-12 00:00:00
2021-09-12 01:00:00,176.36,2021-09-12 01:00:00
2021-09-12 02:00:00,177.99,2021-09-12 02:00:00
2021-09-12 03:00:00,178.68,2021-09-12 03:00:00
2021-09-12 04:00:00,178.7,2021-09-12 04:00:00
2021-09-12 05:00:00,179.08,2021-09-12 05:00:00
2021-09-12 06:00:00,176.93,2021-09-12 06:00:00
2021-09-12 07:00:00,178.58,2021-09-12 07:00:00
2021-09-12 08:00:00,182.91,2021-09-12 08:00:00
2021-09-12 09:00:00,182.01,2021-09-12 09:00:00
2021-09-12 10:00:00,182.16,2021-09-12 10:00:00
2021-09-12 11:00:00,183.48,2021-09-12 11:00:00
2021-09-12 12:00:00,182.98,2021-09-12 12:00:00
2021-09-12 13:00:00,183.29,2021-09-12 13:00:00
2021-09-12 14:00:00,183.54,2021-09-12 14:00:00
2021-09-12 15:00:00,184.0,2021-09-12 15:00:00
2021-09-12 16:00:00,183.7,2021-09-12 16:00:00
2021-09-12 17:00:00,184.68,2021-09-12 17:00:00
2021-09-12 18:00:00,184.95,2021-09-12 18:00:00
2021-09-12 19:00:00,184.85,2021-09-12 19:00:00
2021-09-12 20:00:00,177.96,2021-09-12 20:00:00
2021-09-12 21:00:00,180.72,2021-09-12 21:00:00
2021-09-12 22:00:00,182.81,2021-09-12 22:00:00
2021-09-12 23:00:00,183.05,2021-09-12 23:00:00
2021-09-13 00:00:00,182.9,2021-09-13 00:00:00
2021-09-13 01:00:00,179.97,2021-09-13 01:00:00
2021-09-13 02:00:00,177.55,2021-09-13 02:00:00
2021-09-13 03:00:00,175.54,2021-09-13 03:00:00
2021-09-13 04:00:00,177.48,2021-09-13 04:00:00
2021-09-13 05:00:00,176.72,2021-09-13 05:00:00
2021-09-13 06:00:00,177.2,2021-09-13 06:00:00
2021-09-13 07:00:00,173.41,2021-09-13 07:00:00
2021-09-13 08:00:00,172.33,2021-09-13 08:00:00
2021-09-13 09:00:00,172.77,2021-09-13 09:00:00
2021-09-13 10:00:00,173.89,2021-09-13 10:00:00
2021-09-13 11:00:00,175.74,2021-09-13 11:00:00
2021-09-13 12:00:00,174.0,2021-09-13 12:00:00
2021-09-13 13:00:00,216.84,2021-09-13 13:00:00
2021-09-13 14:00:00,177.97,2021-09-13 14:00:00
2021-09-13 15:00:00,180.26,2021-09-13 15:00:00
2021-09-13 16:00:00,178.84,2021-09-13 16:00:00
2021-09-13 17:00:00,178.29,2021-09-13 17:00:00
2021-09-13 18:00:00,180.3,2021-09-13 18:00:00
2021-09-13 19:00:00,180.66,2021-09-13 19:00:00
2021-09-13 20:00:00,183.37,2021-09-13 20:00:00
2021-09-13 21:00:00,180.95,2021-09-13 21:00:00
2021-09-13 22:00:00,181.22,2021-09-13 22:00:00
2021-09-13 23:00:00,179.27,2021-09-13 23:00:00
2021-09-14 00:00:00,181.14,2021-09-14 00:00:00
2021-09-14 01:00:00,178.68,2021-09-14 01:00:00
2021-09-14 02:00:00,176.93,2021-09-14 02:00:00
2021-09-14 03:00:00,178.47,2021-09-14 03:00:00
2021-09-14 04:00:00,176.77,2021-09-14 04:00:00
2021-09-14 05:00:00,178.04,2021-09-14 05:00:00
2021-09-14 06:00:00,178.99,2021-09-14 06:00:00
2021-09-14 07:00:00,179.18,2021-09-14 07:00:00
2021-09-14 08:00:00,180.36,2021-09-14 08:00:00
2021-09-14 09:00:00,179.59,2021-09-14 09:00:00
2021-09-14 10:00:00,180.47,2021-09-14 10:00:00
2021-09-14 11:00:00,178.62,2021-09-14 11:00:00
2021-09-14 12:00:00,179.88,2021-09-14 12:00:00
2021-09-14 13:00:00,179.92,2021-09-14 13:00:00
2021-09-14 14:00:00,180.21,2021-09-14 14:00:00
2021-09-14 15:00:00,184.69,2021-09-14 15:00:00
2021-09-14 16:00:00,183.68,2021-09-14 16:00:00
2021-09-14 17:00:00,183.7,2021-09-14 17:00:00
2021-09-14 18:00:00,180.01,2021-09-14 18:00:00
2021-09-14 19:00:00,180.71,2021-09-14 19:00:00
2021-09-14 20:00:00,181.56,2021-09-14 20:00:00
2021-09-14 21:00:00,180.59,2021-09-14 21:00:00
2021-09-14 22:00:00,183.43,2021-09-14 22:00:00
2021-09-14 23:00:00,183.11,2021-09-14 23:00:00
2021-09-15 00:00:00,181.96,2021-09-15 00:00:00
2021-09-15 01:00:00,181.41,2021-09-15 01:00:00
2021-09-15 02:00:00,181.38,2021-09-15 02:00:00
2021-09-15 03:00:00,181.22,2021-09-15 03:00:00
2021-09-15 04:00:00,180.32,2021-09-15 04:00:00
2021-09-15 05:00:00,181.21,2021-09-15 05:00:00
2021-09-15 06:00:00,181.48,2021-09-15 06:00:00
2021-09-15 07:00:00,182.4,2021-09-15 07:00:00
2021-09-15 08:00:00,181.25,2021-09-15 08:00:00
2021-09-15 09:00:00,180.5,2021-09-15 09:00:00
2021-09-15 10:00:00,182.89,2021-09-15 10:00:00
2021-09-15 11:00:00,182.18,2021-09-15 11:00:00
2021-09-15 12:00:00,181.69,2021-09-15 12:00:00
2021-09-15 13:00:00,182.6,2021-09-15 13:00:00
2021-09-15 14:00:00,182.74,2021-09-15 14:00:00
2021-09-15 15:00:00,184.28,2021-09-15 15:00:00
2021-09-15 16:00:00,183.49,2021-09-15 16:00:00
2021-09-15 17:00:00,184.25,2021-09-15 17:00:00
2021-09-15 18:00:00,184.58,2021-09-15 18:00:00
2021-09-15 19:00:00,184.82,2021-09-15 19:00:00
2021-09-15 20:00:00,184.33,2021-09-15 20:00:00
2021-09-15 21:00:00,191.0,2021-09-15 21:00:00
2021-09-15 22:00:00,188.95,2021-09-15 22:00:00
2021-09-15 23:00:00,189.25,2021-09-15 23:00:00
2021-09-16 00:00:00,187.65,2021-09-16 00:00:00
2021-09-16 01:00:00,189.59,2021-09-16 01:00:00
2021-09-16 02:00:00,192.17,2021-09-16 02:00:00
2021-09-16 03:00:00,187.92,2021-09-16 03:00:00
2021-09-16 04:00:00,191.81,2021-09-16 04:00:00
2021-09-16 05:00:00,189.94,2021-09-16 05:00:00
2021-09-16 06:00:00,190.34,2021-09-16 06:00:00
2021-09-16 07:00:00,191.23,2021-09-16 07:00:00
2021-09-16 08:00:00,190.34,2021-09-16 08:00:00
2021-09-16 09:00:00,192.84,2021-09-16 09:00:00
2021-09-16 10:00:00,190.93,2021-09-16 10:00:00
2021-09-16 11:00:00,191.22,2021-09-16 11:00:00
2021-09-16 12:00:00,191.75,2021-09-16 12:00:00
2021-09-16 13:00:00,187.7,2021-09-16 13:00:00
2021-09-16 14:00:00,187.33,2021-09-16 14:00:00
2021-09-16 15:00:00,189.84,2021-09-16 15:00:00
2021-09-16 16:00:00,188.19,2021-09-16 16:00:00
2021-09-16 17:00:00,186.06,2021-09-16 17:00:00
2021-09-16 18:00:00,187.57,2021-09-16 18:00:00
2021-09-16 19:00:00,185.85,2021-09-16 19:00:00
2021-09-16 20:00:00,181.87,2021-09-16 20:00:00
2021-09-16 21:00:00,184.63,2021-09-16 21:00:00
2021-09-16 22:00:00,185.02,2021-09-16 22:00:00
2021-09-16 23:00:00,185.49,2021-09-16 23:00:00
2021-09-17 00:00:00,184.75,2021-09-17 00:00:00
2021-09-17 01:00:00,186.74,2021-09-17 01:00:00
2021-09-17 02:00:00,184.68,2021-09-17 02:00:00
2021-09-17 03:00:00,185.96,2021-09-17 03:00:00
2021-09-17 04:00:00,186.52,2021-09-17 04:00:00
2021-09-17 05:00:00,186.76,2021-09-17 05:00:00
2021-09-17 06:00:00,188.32,2021-09-17 06:00:00
2021-09-17 07:00:00,185.31,2021-09-17 07:00:00
2021-09-17 08:00:00,188.17,2021-09-17 08:00:00
2021-09-17 09:00:00,185.85,2021-09-17 09:00:00
2021-09-17 10:00:00,181.94,2021-09-17 10:00:00
2021-09-17 11:00:00,180.41,2021-09-17 11:00:00
2021-09-17 12:00:00,181.1,2021-09-17 12:00:00
2021-09-17 13:00:00,180.42,2021-09-17 13:00:00
2021-09-17 14:00:00,181.65,2021-09-17 14:00:00
2021-09-17 15:00:00,181.31,2021-09-17 15:00:00
2021-09-17 16:00:00,181.96,2021-09-17 16:00:00
2021-09-17 17:00:00,180.52,2021-09-17 17:00:00
2021-09-17 18:00:00,180.53,2021-09-17 18:00:00
2021-09-17 19:00:00,181.99,2021-09-17 19:00:00
2021-09-17 20:00:00,179.09,2021-09-17 20:00:00
2021-09-17 21:00:00,180.29,2021-09-17 21:00:00
2021-09-17 22:00:00,178.6,2021-09-17 22:00:00
2021-09-17 23:00:00,179.71,2021-09-17 23:00:00
2021-09-18 00:00:00,181.37,2021-09-18 00:00:00
2021-09-18 01:00:00,181.13,2021-09-18 01:00:00
2021-09-18 02:00:00,181.37,2021-09-18 02:00:00
2021-09-18 03:00:00,182.08,2021-09-18 03:00:00
2021-09-18 04:00:00,183.36,2021-09-18 04:00:00
2021-09-18 05:00:00,184.38,2021-09-18 05:00:00
2021-09-18 06:00:00,184.24,2021-09-18 06:00:00
2021-09-18 07:00:00,183.61,2021-09-18 07:00:00
2021-09-18 08:00:00,184.16,2021-09-18 08:00:00
2021-09-18 09:00:00,183.57,2021-09-18 09:00:00
2021-09-18 10:00:00,183.85,2021-09-18 10:00:00
2021-09-18 11:00:00,181.93,2021-09-18 11:00:00
2021-09-18 12:00:00,181.19,2021-09-18 12:00:00
2021-09-18 13:00:00,183.57,2021-09-18 13:00:00
2021-09-18 14:00:00,182.7,2021-09-18 14:00:00
2021-09-18 15:00:00,181.72,2021-09-18 15:00:00
2021-09-18 16:00:00,181.03,2021-09-18 16:00:00
2021-09-18 17:00:00,181.39,2021-09-18 17:00:00
2021-09-18 18:00:00,180.73,2021-09-18 18:00:00
2021-09-18 19:00:00,181.06,2021-09-18 19:00:00
2021-09-18 20:00:00,179.81,2021-09-18 20:00:00
2021-09-18 21:00:00,180.34,2021-09-18 21:00:00
2021-09-18 22:00:00,180.72,2021-09-18 22:00:00
2021-09-18 23:00:00,181.19,2021-09-18 23:00:00
2021-09-19 00:00:00,179.21,2021-09-19 00:00:00
2021-09-19 01:00:00,180.6,2021-09-19 01:00:00
2021-09-19 02:00:00,180.45,2021-09-19 02:00:00
2021-09-19 03:00:00,179.44,2021-09-19 03:00:00
2021-09-19 04:00:00,179.51,2021-09-19 04:00:00
2021-09-19 05:00:00,180.88,2021-09-19 05:00:00
2021-09-19 06:00:00,180.49,2021-09-19 06:00:00
2021-09-19 07:00:00,181.25,2021-09-19 07:00:00
2021-09-19 08:00:00,181.19,2021-09-19 08:00:00
2021-09-19 09:00:00,181.38,2021-09-19 09:00:00
